"606",308890,"162 Gladstone Road Dunedin"
"607",308891,"158 Gladstone Road Dunedin"
"608",308892,"154 Gladstone Road Dunedin"
"609",308893,"138 Gladstone Road Dunedin"
"610",308894,"136 Gladstone Road Dunedin"
"611",308895,"132 Gladstone Road Dunedin"
"612",308896,"130 Gladstone Road Dunedin"
"613",308897,"96 Gladstone Road Dunedin"
"614",308898,"86 Gladstone Road Dunedin"
"615",308900,"128 Gladstone Road Dunedin"
"616",308901,"78 Gladstone Road Dunedin"
"617",308902,"76 Gladstone Road Dunedin"
"618",308904,"72 Gladstone Road Dunedin"
"619",308905,"70A Gladstone Road Dunedin"
"620",308906,"70 Gladstone Road Dunedin"
"621",308907,"68 Gladstone Road Dunedin"
"622",308908,"50 Gladstone Road Dunedin"
"623",308909,"68B Gladstone Road Dunedin"
"624",308910,"66 Gladstone Road Dunedin"
"625",308911,"64 Gladstone Road Dunedin"
"626",308912,"62 Gladstone Road Dunedin"
"627",308913,"60 Gladstone Road Dunedin"
"628",308914,"58 Gladstone Road Dunedin"
"629",308915,"52 Gladstone Road Dunedin"
"630",308916,"54 Gladstone Road Dunedin"
"631",308917,"56 Gladstone Road Dunedin"
"632",308918,"48 Gladstone Road Dunedin"
"633",308919,"46 Gladstone Road Dunedin"
"634",308920,"42 Gladstone Road Dunedin"
"635",308921,"40 Gladstone Road Dunedin"
"636",308922,"30 Gladstone Road Dunedin"
"637",308923,"24 Gladstone Road Dunedin"
"638",308924,"22 Gladstone Road Dunedin"
"639",308925,"18 Gladstone Road Dunedin"
"640",308926,"16 Gladstone Road Dunedin"
"641",308927,"7 North Road Dunedin"
