"24154",332247,"C/O Mr S A Harbrow 192 Karetai Road RD 2 Dunedin 9077", , ,
"24155",332248,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand", -45.88007169999999, 170.5618047
"24156",332249,"PO Box 5512 Moray Place Dunedin 9058", "Moray Pl, Dunedin, 9016, New Zealand", -45.8754737, 170.5028586
"24157",332250,"9 Oregon Street Dunedin 9013", "9 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9030739, 170.550334
"24158",332251,"11 Oregon Street Dunedin 9013", "11 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9030526, 170.5505045
"24159",332253,"15 Oregon Street Dunedin 9013", "15 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9030564, 170.5506898
"24160",332254,"17 Oregon Street Dunedin 9013", "17 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9030267, 170.5508547
"24161",332255,"25 Oregon Street Dunedin 9013", "25 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9026606, 170.5519789
"24162",332256,"27 Oregon Street Dunedin 9013", , ,
"24163",332257,"29 Oregon Street Dunedin 9013", "29 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.90256670000001, 170.5522924
"24164",332258,"33 Oregon Street Dunedin 9013", "33 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.90255519999999, 170.5526162
"24165",332259,"35 Oregon Street Dunedin 9013", "35 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9025202, 170.5528537
"24166",332262,"47 Oregon Street Dunedin 9013", "47 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9029249, 170.5535534
"24167",332263,"PO Box 11044 Musselburgh Dunedin 9049", "Musselburgh Rise, Dunedin 9013, New Zealand", -45.8977017, 170.518412
"24168",332264,"55 Oregon Street Dunedin 9013", "55 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9034858, 170.5535729
"24169",332265,"22 Manor Place Dunedin 9016", "22 Manor Pl, Dunedin, 9016, New Zealand", -45.8825168, 170.4975354
"24170",332266,"59 Oregon Street Dunedin 9013", , ,
"24171",332268,"121 Kaikorai Valley Road Dunedin 9011", "121 Kaikorai Valley Rd, Glenross, Dunedin 9011, New Zealand", -45.8681606, 170.4781266
