"40887",352738,"366 King Edward Street Dunedin","34 Carnarvon Street Dunedin 9011"
"40888",352739,"58 Raynbird Street Company Bay","58 Raynbird Street Company Bay Dunedin 9014"
"40889",352740,"51 Raynbird Street Company Bay","B H and J M Morton Family Trust 51 Raynbird Street Company Bay Dunedin 9014"
"40890",352741,"59 Raynbird Street Company Bay","Baldock Family Trust 59 Raynbird Street Company Bay Dunedin 9014"
"40891",352742,"10A Harrison Street Burnside","C/O Nash and Ross Limited 150 Mornington Road Dunedin 9011"
"40892",352744,"196 Main South Road Green Island","Ecstatic Seagull Family Trust PO Box 3025 Waikuku Beach 7448"
"40893",352745,"246 Gladstone Road Nth Mosgiel","246 Gladstone Road North Mosgiel 9024"
"40894",352746,"237 Taioma Road North Taieri","2 Garin Grove Richmond 7020"
"40895",352748,"20 Bardsey Street East Taieri","20 Bardsey Street RD 2 Mosgiel 9092"
"40896",352749,"170 School Road Sth Taieri","170 School Road South RD 2 Mosgiel 9092"
"40897",352750,"458 Riccarton Road West Mosgiel","W R and J M Crawford Family Trust 458 Riccarton Road West RD 2 Mosgiel 9092"
"40898",352751,"32 Skerries Street Outram","32 Skerries Street Outram 9019"
"40899",352752,"30 Skerries Street Outram","30 Skerries Street Outram 9019"
"40900",352753,"22 Lynas Street Outram","22 Lynas Street Outram 9019"
"40901",352755,"348 Waipori Falls Road Berwick","348 Waipori Falls Road RD 1 Outram 9073"
"40902",352756,"695 Centre Road Momona","695 Centre Road RD 1 Outram 9073"
"40903",352757,"311 Purakaunui Road Purakaunui","Ron &ampIsobel Currie No 1 &amp2 Family Trusts 31 Victory Place Port Chalmers 9023"
"40904",352758,"341 Purakaunui Road Purakaunui","PO Box 15172 Waihola 9243"
"40905",352759,"255 Upper Junction Road Upper Junction","255 Upper Junction Road Sawyers Bay Port Chalmers 9023"
"40906",352761,"105 Thomas Street Waikouaiti","105 Thomas Street Waikouaiti 9510"
"40907",352762,"41 Ajax Road Port Chalmers","41 Ajax Road Port Chalmers 9023"
"40908",352763,"100 Blueskin Road Port Chalmers","PO Box 5045 Moray Place Dunedin 9058"
"40909",352764,"86 Mold Street Middlemarch","PO Box 23 Middlemarch 9067"
"40910",352765,"84 Wakari Road Dunedin","84 Wakari Road Dunedin 9010"
"40911",352766,"123 York Place Dunedin","35 Tunnel Beach Road RD 1 Dunedin 9076"
"40912",352772,"238 Gladstone Road Nth Mosgiel","PO Box 12 Mosgiel 9053"
"40913",352773,"70 Tui Street St Leonards","70 Tui Street Saint Leonards Dunedin 9022"
"40914",352775,"24 Lynas Street Outram","24 Lynas Street Outram 9019"
"40915",352779,"36 Corstorphine Road Dunedin","36 Corstorphine Road Dunedin 9012"
"40916",352781,"93B Main Road Fairfield","93B Main Road Fairfield Dunedin 9018"
"40917",352782,"5 Old Brighton Road Fairfield","5 Old Brighton Road Fairfield Dunedin 9018"
"40918",352784,"20 Boundary Road Green Island","20 Boundary Road RD 1 Dunedin 9076"
"40919",352785,"59 Boundary Road Green Island","799 Brighton Road Ocean View Dunedin 9035"
"40920",352786,"313 Brighton Road Green Island","313 Brighton Road Waldronville Dunedin 9018"
"40921",352787,"299 Brighton Road Green Island","299 Brighton Road Waldronville Dunedin 9018"
"40922",352788,"24 Motu Street Dunedin","Parker Riley Motu Trust 24 Motu Street Dunedin 9012"
"40923",352789,"24A Motu Street Dunedin","8 Bernard Street Dunedin 9011"
"40924",352790,"1 Church Street Mosgiel","1 Church Street Mosgiel 9024"
"40925",352791,"140 Brighton Road Green Island","PO Box 5045 Moray Place Dunedin 9058"
"40926",352793,"35 Green Island Bush Road Green Island","PO Box 3065 Caversham Dunedin 9045"
"40927",352797,"80 Blueskin Road Port Chalmers","24 George Street Port Chalmers 9023"
"40928",352798,"18 Highland Road Brighton","18 Highland Road RD 1 Brighton 9091"
"40929",352799,"67 Rockview Road Ocean View","67 Rockview Road Ocean View Dunedin 9035"
"40930",352800,"13A Tay Street Mosgiel","13A Tay Street Mosgiel 9024"
"40931",352801,"179 McMaster Road Saddle Hill","179 McMaster Road RD 1 Dunedin 9076"
"40932",352802,"73A Forfar Street Mosgiel","73A Forfar Street Mosgiel 9024"
"40933",352803,"73 Forfar Street Mosgiel","C G and D C Scoles Family Trust 73 Forfar Street Mosgiel 9024"
"40934",352804,"20 McDonald Street Mosgiel","22 William James Close Mosgiel 9024"
"40935",352805,"104B Church Street Mosgiel","I E Brown Family Trust 104B Church Street Mosgiel 9024"
"40936",352808,"20B Jellicoe Crescent Dunedin","G W and S Pryde Accommodation Trust 20B Jellicoe Crescent Dunedin 9010"
"40937",352809,"20A Jellicoe Crescent Dunedin","20A Jellicoe Crescent Dunedin 9010"
"40938",352812,"36 Waldron Crescent Abbotsford","36 Waldron Crescent Green Island Dunedin 9018"
"40940",352814,"8 Ryan Street Portobello","73 Gilkison Street Dunedin 9010"
"40941",352815,"46 Signal Hill Road Dunedin","75 Rosario Crescent Red Beach 0932"
"40942",352816,"524 Mount Cargill Road Waitati","PO Box 5904 Moray Place Dunedin 9058"
"40943",352817,"525 Mount Cargill Road Waitati","525 Mount Cargill Road RD 2 Waitati 9085"
"40944",352818,"2495 George King Memorial Drive Outram","W &ampM Family Trust 2495 George King Memorial Drive RD 2 Outram 9074"
"40945",352819,"2392 George King Memorial Drive Outram","C/O Willowlea 517 Wehenga Road RD 2 Outram 9074"
"40946",352822,"94B Stevenson Avenue Sawyers Bay","94B Stevenson Avenue Sawyers Bay Port Chalmers 9023"
"40947",352823,"94A Stevenson Avenue Sawyers Bay","4 Delphic Street Sawyers Bay Port Chalmers 9023"
"40948",352824,"14 Forrester Avenue Dunedin","14 Forrester Avenue Dunedin 9010"
"40949",352825,"87 Selwyn Street Dunedin","87 Selwyn Street Dunedin 9010"
"40950",352826,"398 Pine Hill Road Dunedin","398 Pine Hill Road Dunedin 9010"
"40951",352827,"176 Melbourne Street Dunedin","176A Melbourne Street Dunedin 9012"
"40952",352828,"176D Melbourne Street Dunedin","176D Melbourne Street Dunedin 9012"
"40953",352829,"176C Melbourne Street Dunedin","176C Melbourne Street Dunedin 9012"
"40954",352830,"176B Melbourne Street Dunedin","176B Melbourne Street Dunedin 9012"
"40955",352831,"708 Portobello Road Portobello","Fernglade Trust No. 2 116 London Street Dunedin 9016"
"40956",352832,"710 Portobello Road Portobello","710 Portobello Road Broad Bay Dunedin 9014"
"40957",352834,"93 North Taieri Road Abbotsford","93 North Taieri Road Abbotsford Dunedin 9018"
"40958",352835,"7 Thomson Street Green Island","7 Thomson Street Green Island Dunedin 9018"
"40959",352836,"321 Taioma Road North Taieri","183 Taieri Road Dunedin 9010"
"40960",352837,"4 Peel Street Allanton","Ross Family Trust 4 Peel Street RD 2 Mosgiel 9092"
"40961",352840,"26 Corsall Street Dunedin",NA
"40962",352841,"25 Drivers Road Dunedin","25 Drivers Road Dunedin 9010"
"40963",352842,"12 Clifton Street Dunedin","PO Box 383 Whitianga 3542"
"40964",352843,"87 Grendon Street Dunedin","Wood Family Trust 87 Grendon Street Dunedin 9010"
"40965",352844,"128 Taieri Road Dunedin","92 Passmore Crescent Dunedin 9010"
"40966",352847,"29 Ferntree Drive Dunedin","409 Highgate Dunedin 9010"
"40967",352867,"18A Forth Street Dunedin","M J A Lee Trust 69 Apsley Drive Avonhead Christchurch 8042"
"40968",352868,"18B Forth Street Dunedin","89 Walton Park Avenue Fairfield Dunedin 9018"
"40969",352869,"94E Stevenson Avenue Sawyers Bay","445 Linnburn Runs Road RD 4 Ranfurly 9398"
"40970",352873,"19 Frasers Road Dunedin","19 Frasers Road Dunedin 9011"
"40971",352875,"15 Nolan Street Dunedin","15 Nolan Street Dunedin 9011"
"40972",352876,"11 Blackford Street Dunedin","11 Blackford Street Dunedin 9011"
"40974",352879,"150 Vogel Street Dunedin","C/O Bayleys Property Services PO Box 8320 Symonds Street Auckland 1150"
"40975",352880,"163 Crawford Street Dunedin","C/O Bayleys Property Services PO Box 8320 Symonds Street Auckland 1150"
"40976",352883,"58 Stafford Street Dunedin","PO Box 5723 Moray Place Dunedin 9058"
"40977",352884,"48 Stafford Street Dunedin","PO Box 1298 Dunedin 9054"
"40978",352885,"9 Lindsay Road Dunedin","49 Mulford Street Concord Dunedin 9018"
"40979",352886,"5 Lindsay Road Dunedin","360 High Street Dunedin 9016"
"40980",352888,"14B Barnes Drive Dunedin","14B Barnes Drive Dunedin 9011"
"40981",352889,"14 Barnes Drive Dunedin","14 Barnes Drive Dunedin 9011"
"40982",352890,"62 Easther Crescent Dunedin","62 Easther Crescent Dunedin 9012"
"40983",352891,"60 Easther Crescent Dunedin","C/O Dale Mulholland 969 Ranfurly-Patearoa Road RD 4 Ranfurly 9398"
"40984",352892,"26A Grove Street Dunedin","26A Grove Street Dunedin 9012"
"40985",352894,"45A Ascot Street Dunedin","W J and S M Moody Family Trust 45A Ascot Street Dunedin 9012"
"40986",352895,"45B Ascot Street Dunedin","45B Ascot Street Dunedin 9012"
"40987",352898,"25 Queen Street Brighton","25 Queen Street Brighton Dunedin 9035"
"40988",352899,"54 Forfar Street Mosgiel","PO Box 221 Mosgiel 9053"
"40989",352900,"12 Joe Brown Avenue Mosgiel","12 Joe Brown Avenue Mosgiel 9024"
"40990",352901,"23 Joe Brown Avenue Mosgiel","23 Joe Brown Avenue Mosgiel 9024"
"40991",352902,"31 Joe Brown Avenue Mosgiel","31 Joe Brown Avenue Mosgiel 9024"
"40992",352903,"33 Joe Brown Avenue Mosgiel","P J and A J O&#39;Brien Family Trust PO Box 321 Mosgiel 9053"
"40993",352904,"35 Joe Brown Avenue Mosgiel","P A and A J Duncan Family Trust 35 Joe Brown Avenue Mosgiel 9024"
"40994",352905,"41 Joe Brown Avenue Mosgiel","41 Joe Brown Avenue Mosgiel 9024"
"40995",352906,"14 Joe Brown Avenue Mosgiel","14 Joe Brown Avenue Mosgiel 9024"
"40996",352907,"54A Forfar Street Mosgiel","54A Forfar Street Mosgiel 9024"
"40997",352909,"45 McFadden Drive Mosgiel","45 McFadden Drive Mosgiel 9024"
"40998",352910,"5 Woodland Avenue Mosgiel","PO Box 142 Mosgiel 9053"
"40999",352911,"3 Woodland Avenue Mosgiel","3 Woodland Avenue Mosgiel 9024"
"41000",352912,"164A Hagart-Alexander Drive Mosgiel","164A Hagart-Alexander Drive Mosgiel 9024"
"41001",352913,"164B Hagart-Alexander Drive Mosgiel","Ross and Sandra Palmer Family Trust 164B Hagart-Alexander Drive Mosgiel 9024"
"41002",352914,"164C Hagart-Alexander Drive Mosgiel","164C Hagart-Alexander Drive Mosgiel 9024"
"41003",352915,"34B Lanark Street Mosgiel","18 Honeystone Street Dunedin 9010"
"41004",352916,"34A Lanark Street Mosgiel","34A Lanark Street Mosgiel 9024"
"41005",352917,"22A Tedder Street Dunedin","N Johnston Family Trust 22A Tedder Street Dunedin 9012"
"41006",352918,"22B Tedder Street Dunedin","20 Brinsdon Road RD 1 Dunedin 9076"
"41007",352919,"14 Beach Street Waikouaiti","14 Beach Street Waikouaiti 9510"
"41008",352920,"15 Geelong Street Waikouaiti","15 Geelong Street Waikouaiti 9510"
"41009",352921,"94C Stevenson Avenue Sawyers Bay","94C Stevenson Avenue Sawyers Bay Port Chalmers 9023"
"41010",352922,"94D Stevenson Avenue Sawyers Bay","94D Stevenson Avenue Sawyers Bay Port Chalmers 9023"
"41011",352923,"13 Truby King Crescent Dunedin","13 Truby King Crescent Dunedin 9010"
"41012",352924,"15 Buccleugh Street Dunedin","15 Buccleugh Street Dunedin 9010"
"41013",352925,"17A Buccleugh Street Dunedin","C/O Mr K S Tang 2B Belford Street Dunedin 9013"
"41014",352926,"177 Doon Street Dunedin","177 Doon Street Dunedin 9013"
"41015",352930,"1722 Highcliff Road Dunedin","C/O Warren Moffat 732 Coast Road RD 1 Waikouaiti 9471"
"41016",352931,"70 Oxley Crescent Broad Bay","PO Box 2537 Wakatipu Queenstown 9349"
"41017",352932,"17 King George Street Broad Bay","17 King George Street Broad Bay Dunedin 9014"
"41018",352933,"20 Shand Street Green Island","PO Box 8975 Symonds Street Auckland 1150"
"41019",352934,"20A Shand Street Green Island",NA
"41020",352935,"283 Horseburn Road Hyde","Ivybridge 283 Horseburn Road RD 3 Ranfurly 9397"
"41021",352936,"14 Puddle Alley Wingatui","22 Puddle Alley RD 2 Mosgiel 9092"
"41022",352937,"16 Puddle Alley Wingatui","M B Falconer Family Trust;Hillcrest 16 Puddle Alley RD 2 Mosgiel 9092"
"41023",352941,"216 Coast Road Waikouaiti","CMB 14118 Warrington 9449"
"41024",352943,"18 Hill Road Warrington","CMB 14082 Warrington 9449"
"41025",352944,"4 The Terrace Warrington","CMB 14073 Warrington 9449"
"41026",352945,"91 Mason Road Middlemarch","91 Mason Road RD 1 Middlemarch 9596"
"41027",352946,"161 Mason Road Middlemarch","91 Mason Road RD 1 Middlemarch 9596"
"41028",352950,"26 Noyna Road Sawyers Bay","26 Noyna Road Roseneath Port Chalmers 9023"
"41029",352951,"50 Buccleugh Street Dunedin",NA
"41030",352963,"26 McFadden Drive Mosgiel","26 McFadden Drive Mosgiel 9024"
"41031",352964,"11 Rockside Road Dunedin","7 Rockside Road Dunedin 9010"
"41032",352965,"48 Tanner Road Dunedin","PO Box 802 Dunedin 9054"
"41033",352966,"50 Wakari Road Dunedin","PO Box 21154 Edgeware Christchurch 8143"
"41034",352968,"63 Canongate Dunedin","63 Canongate Dunedin 9016"
"41035",352969,"1050 George Street Dunedin","14 Heriot Row Dunedin 9016"
"41036",352982,"10 Stenhope Crescent Dunedin","682 Worcester Street Linwood Christchurch 8062"
"41037",352983,"14 Church Street Mosgiel","PO Box 1294 Dunedin 9054"
"41038",352986,"73 Driver Street Long Beach","PO Box 71 Omakau 9352"
"41039",352987,"6 Crescent Street Purakaunui","268 Helensburgh Road Dunedin 9010"
"41040",352989,"12 Harbour Heights Dunedin","12 Harbour Heights Dunedin 9013"
"41042",352991,"15 Harbour Heights Dunedin","Gin Family Trust 15 Harbour Heights Dunedin 9013"
"41043",352992,"59 Aytoun Street Dunedin","25 Norfolk Street Dunedin 9012"
"41044",352996,"164 Factory Road Mosgiel","164 Factory Road Mosgiel 9024"
"41045",352999,"34 Milners Road North Taieri","PO Box 659 Dunedin 9054"
"41046",353000,"65 Poulters Road Dunedin","PO Box 8027 Gardens Dunedin 9041"
"41047",353006,"38 Waldron Crescent Abbotsford","52 Elwyn Crescent Green Island Dunedin 9018"
"41048",353008,"43A Aberdeen Road Dunedin","Southern Cross University - Psychology Hogbin Drive Coffs Harbour;NSW 2450 AUSTRALIA"
"41049",353009,"43C Aberdeen Road Dunedin","43C Aberdeen Road Dunedin 9012"
"41050",353010,"15 Quarry Road Mosgiel",NA
"41051",353011,"95 Ellesmere Street Ravensbourne","95 Ellesmere Street Ravensbourne Dunedin 9022"
"41052",353012,"5 Leithbank Dunedin","PO Box 56 Dunedin 9054"
"41053",353013,"7A Lawrence Street Dunedin","18 Mt Gold Place Wanaka 9305"
"41054",353014,"7E Lawrence Street Dunedin","307 York Place Dunedin 9016"
"41055",353015,"6 Buckingham Street Dunedin","PO Box 188 Dunedin 9054"
"41056",353016,"128 Abbotts Hill Road Abbotsford","S A McCraw Family Trust 128 Abbotts Hill Road Abbotsford Dunedin 9018"
"41057",353017,"110 Abbotts Hill Road Abbotsford","Fickle Farm Trust 110 Abbotts Hill Road Abbotsford Dunedin 9018"
"41058",353018,"94 Abbotts Hill Road Abbotsford","94 Abbotts Hill Road Abbotsford Dunedin 9018"
"41059",353019,"90 Abbotts Hill Road Abbotsford","90 Abbotts Hill Road Abbotsford Dunedin 9018"
"41060",353020,"66 Abbotts Hill Road Abbotsford","66 Abbotts Hill Road Abbotsford Dunedin 9018"
"41061",353021,"67 Torquay Street Abbotsford","67 Torquay Street Abbotsford Dunedin 9018"
"41062",353022,"61 Torquay Street Abbotsford","Timshel Family Trust 61 Torquay Street Abbotsford Dunedin 9018"
"41063",353023,"36 Christie Street Abbotsford","36 Christie Street Abbotsford Dunedin 9018"
"41064",353024,"49 Christie Street Abbotsford","The W and C Trust 49 Christie Street Abbotsford Dunedin 9018"
"41065",353025,"61 Glen Road Dunedin","11 Belford Street Dunedin 9013"
"41066",353027,"28 Orari Street Dunedin","Attention 511500 612500 Sdn Pilot Building PO Box 1404 Dunedin 9054"
"41067",353028,"10 Aberfeldy Street Dunedin","8 Aberfeldy Street Dunedin 9011"
"41068",353029,"8 Aberfeldy Street Dunedin","10 Aberfeldy Street Dunedin 9011"
"41069",353030,"18 Middleton Road Dunedin","18 Middleton Road Dunedin 9012"
"41070",353031,"20 Middleton Road Dunedin","48 Middleton Road Dunedin 9012"
"41071",353032,"20 Motu Street Dunedin","20 Motu Street Dunedin 9012"
"41072",353033,"20A Motu Street Dunedin","25 The Half Mile Bridge Hill Alexandra 9320"
"41073",353034,"22 Pryde Road Merton","PO Box 12044 Maori Hill Dunedin 9043"
"41074",353035,"96 Doctors Point Road Waitati","96 Doctors Point Road RD 2 Waitati 9085"
"41075",353036,"128A Doctors Point Road Waitati","128A Doctors Point Road RD 2 Waitati 9085"
"41076",353037,"57 Stornoway Street Karitane","57 Stornoway Street RD 1 Waikouaiti 9471"
"41077",353038,"282 Leith Valley Road Dunedin","PO Box 8172 Gardens Dunedin 9041"
"41078",353039,"280 Leith Valley Road Dunedin","C/O Department of Pathology PO Box 913 Dunedin 9054"
"41079",353041,"5 Geelong Street Waikouaiti",NA
"41080",353043,"18 Dame Street Waikouaiti","18 Dame Street Waikouaiti 9510"
"41081",353044,"110 Buccleugh Street Dunedin","PO Box 20 Kingston 9748"
"41082",353045,"46 Aytoun Street Dunedin","46 Aytoun Street Dunedin 9013"
"41083",353046,"66 McKerrow Street Dunedin","66 McKerrow Street Dunedin 9013"
"41084",353047,"482 Longdale Road Hyde","PO Box 5442 Moray Place Dunedin 9058"
"41085",353049,"275 Taioma Road North Taieri","Barmoor Trust 142 Aberdeen Road Prebbleton 7604"
"41086",353050,"447 East Taieri-Allanton Road Allanton","50 Portobello Road Dunedin 9013"
"41087",353053,"246 Osborne Road Port Chalmers","The Secretary PO Box 633 Dunedin 9054"
"41090",353056,"86A Beach Street Waikouaiti","Samuel Hore Family Trust 86A Beach Street Waikouaiti 9510"
"41091",353057,"137 Norwood Street Dunedin","137 Norwood Street Dunedin 9010"
"41092",353059,"112 Scott Street Dunedin",NA
"41093",353060,"150 Somerville Street Dunedin","Oamaru Motor Lodge 391 Thames Highway Oamaru 9400"
"41094",353061,"154 Somerville Street Dunedin","154 Somerville Street Dunedin 9013"
"41095",353062,"44 Aytoun Street Dunedin","44 Aytoun Street Dunedin 9013"
"41096",353064,"15 Reservoir Road Burnside","15 Reservoir Road RD 1 Dunedin 9076"
"41097",353065,"11 Christie Street Abbotsford","11 Christie Street Abbotsford Dunedin 9018"
"41098",353066,"15 Irvine Road Dunedin","15 Irvine Road RD 2 Dunedin 9077"
"41099",353067,"16 Gordon Road Mosgiel","Wendy Begley Trust 9 Bishop Verdon Close Mosgiel 9024"
"41100",353068,"22 McIntosh Road Brighton","84 Koremata Street Green Island Dunedin 9018"
"41101",353071,"55A Murrayfield Street Dunedin","55A Murrayfield Street Dunedin 9012"
"41102",353072,"55B Murrayfield Street Dunedin","PO Box 642 Timaru 7940"
"41103",353073,"73 Burns Street Dunedin","1 Jeffs Drain Road RD 2 Kaiapoi 7692"
"41104",353074,"42 Fingall Street Dunedin","42 Fingall Street Dunedin 9012"
"41105",353075,"40 Fingall Street Dunedin","21 Perth Street Mosgiel 9024"
"41106",353078,"46 Burgess Street Green Island","K C Buchan Trust 46 Burgess Street Green Island Dunedin 9018"
"41107",353079,"34 Burgess Street Green Island","34 Burgess Street Green Island Dunedin 9018"
"41108",353080,"36 Burgess Street Green Island","36 Burgess Street Green Island Dunedin 9018"
"41109",353081,"40 Burgess Street Green Island","40 Burgess Street Green Island Dunedin 9018"
"41110",353082,"42 Burgess Street Green Island","42 Burgess Street Green Island Dunedin 9018"
"41111",353083,"22 Elwyn Crescent Green Island","22 Elwyn Crescent Green Island Dunedin 9018"
"41112",353084,"158 Wingatui Road Mosgiel","PO Box 51 Mosgiel 9053"
"41113",353085,"81A Glenelg Street Dunedin","PO Box 13220 Green Island Dunedin 9052"
"41114",353086,"45A Glenpark Avenue Dunedin","40 Stone Street Dunedin 9011"
"41115",353087,"101 Glen Road Dunedin","C/O Dunedin Mini Mix Limited PO Box 7086 Mornington Dunedin 9040"
"41116",353088,"19 Crosby Street Dunedin","19 Crosby Street Dunedin 9011"
"41117",353089,"13 Crosby Street Dunedin","13 Crosby Street Dunedin 9011"
"41118",353090,"5 Timaru Street Dunedin","PO Box 649 Dunedin 9054"
"41119",353091,"87 Melville Street Dunedin","87 Melville Street Dunedin 9016"
"41120",353096,"1064 Coast Road Waikouaiti","1064 Coast Road RD 1 Waikouaiti 9471"
"41121",353097,"1 Tainui Road Dunedin","Edward J Ross Family Trust 1 Tainui Road Dunedin 9013"
"41122",353098,"142 Musselburgh Rise Dunedin","15A Fraser Avenue Johnsonville Wellington 6037"
"41123",353099,"1 - 31 Eastbourne Street Dunedin","Unit 1 31 Eastbourne Street Dunedin 9012"
"41124",353100,"2 - 31 Eastbourne Street Dunedin","McFarlane Family Trust - Unit 2 31 Eastbourne Street Dunedin 9012"
"41125",353101,"3 - 31 Eastbourne Street Dunedin","Unit 3 31 Eastbourne Street Dunedin 9012"
"41126",353102,"4 - 31 Eastbourne Street Dunedin","Unit 4 31 Eastbourne Street Dunedin 9012"
"41127",353103,"5 - 31 Eastbourne Street Dunedin","Unit 5 31 Eastbourne Street Dunedin 9012"
"41128",353104,"6 - 31 Eastbourne Street Dunedin","Unit 6 31 Eastbourne Street Dunedin 9012"
"41129",353105,"31 Eastbourne Street Dunedin","PO Box 2443 South Dunedin Dunedin 9044"
"41130",353106,"59 Camp Road Pukehiki","59 Camp Road RD 2 Dunedin 9077"
"41131",353108,"24A Shand Street Green Island","24A Shand Street Green Island Dunedin 9018"
"41132",353109,"24B Shand Street Green Island","Eric Barry Callaghan Family Trust 24B Shand Street Dunedin 9018"
"41133",353110,"24C Shand Street Green Island","24C Shand Street Green Island Dunedin 9018"
"41134",353111,"24D Shand Street Green Island","24D Shand Street Green Island Dunedin 9018"
"41135",353112,"24E Shand Street Green Island","24E Shand Street Green Island Dunedin 9018"
"41136",353113,"55 Holyhead Street Outram","55 Holyhead Street Outram 9019"
"41137",353114,"24 Kerr Street Karitane","24 Kerr Street RD 1 Waikouaiti 9471"
"41138",353115,"2 Geelong Street Waikouaiti","218 Main Road Waikouaiti 9510"
"41139",353116,"265 Gladstone Road Nth Mosgiel","265 Gladstone Road North RD 2 Mosgiel 9092"
"41140",353118,"103 Buccleugh Street Dunedin","64 Rosario Crescent Red Beach 0932"
"41141",353119,"19 Irvine Road Dunedin","Elm Family Trust 19 Irvine Road RD 2 Dunedin 9077"
"41142",353120,"108 Fitzroy Street Dunedin","108 Fitzroy Street Dunedin 9012"
"41143",353121,"17 Forbury Road Dunedin","Moran Family Trust 17 Forbury Road Dunedin 9012"
"41144",353123,"78 Dalziel Road Dunedin","78 Dalziel Road Dunedin 9010"
"41145",353124,"50 Burgess Street Green Island","50 Burgess Street Green Island Dunedin 9018"
"41146",353125,"44 Cemetery Road Hyde","PO Box 212 Oamaru 9444"
"41147",353126,"148 Wingatui Road Mosgiel",NA
"41148",353127,"43 Manor Place Dunedin","43 Manor Place Dunedin 9016"
"41149",353128,"4 Fernhill Street Dunedin","4 Fernhill Street Dunedin 9016"
"41150",353129,"6 Fernhill Street Dunedin","114 Templemore Drive Richmond 7020"
"41151",353131,"184 South Road Dunedin","184 South Road Dunedin 9012"
"41152",353132,"140 South Road Dunedin","140 South Road Dunedin 9012"
"41153",353135,"7A Tedder Street Dunedin","7A Tedder Street Dunedin 9012"
"41154",353136,"7B Tedder Street Dunedin","7B Tedder Street Dunedin 9012"
"41155",353137,"7C Tedder Street Dunedin","7C Tedder Street Dunedin 9012"
"41156",353138,"10A Market Street Dunedin","10A Market Street Dunedin 9012"
"41157",353139,"10B Market Street Dunedin","10B Market Street Dunedin 9012"
"41158",353140,"12A Market Street Dunedin","Raegeo Trust 12A Market Street Dunedin 9012"
"41159",353141,"12B Market Street Dunedin","12B Market Street Dunedin 9012"
"41160",353142,"382 Dalziel Road Dunedin","382 Dalziel Road RD 1 Dunedin 9076"
"41161",353143,"366 Dalziel Road Dunedin","366 Dalziel Road RD 1 Dunedin 9076"
"41162",353144,"45 McMeakin Road Dunedin","45 McMeakin Road RD 1 Dunedin 9076"
"41163",353145,"13 Weka Street St Leonards","Gone No Address"
"41164",353146,"189 Ravensbourne Road Ravensbourne","Zhang Family Trust 5 Rotoiti Street Maia Dunedin 9022"
"41165",353147,"189 Ravensbourne Road Ravensbourne","Zhang Family Trust 5 Rotoiti Street Maia Dunedin 9022"
"41166",353149,"34 Cleghorn Street Dunedin","34 Cleghorn Street RD 2 Waitati 9085"
"41167",353150,"2 Clifton Street Dunedin","2 Clifton Street RD 2 Waitati 9085"
"41168",353151,"90 Rockside Road Dunedin","C/O Harcourts Property Management PO Box 5267 Moray Place Dunedin 9058"
"41169",353152,"21 Tanner Road Dunedin","21 Tanner Road Dunedin 9010"
"41170",353153,"381 Malvern Street Dunedin","381 Malvern Street Dunedin 9010"
"41171",353154,"92 Wakari Road Dunedin","38 Silverton Street Dunedin 9013"
"41172",353155,"90 Wakari Road Dunedin","90 Wakari Road Dunedin 9010"
"41173",353156,"1 Kohu Place Dunedin","1 Kohu Place Dunedin 9010"
"41174",353157,"3 Kohu Place Dunedin","3 Kohu Place Dunedin 9010"
"41175",353158,"60 Wakari Road Dunedin","60 Wakari Road Dunedin 9010"
"41176",353159,"215A Helensburgh Road Dunedin","215A Helensburgh Road Dunedin 9010"
"41177",353161,"219A Helensburgh Road Dunedin","219A Helensburgh Road Dunedin 9010"
"41178",353162,"219B Helensburgh Road Dunedin","219B Helensburgh Road Dunedin 9010"
"41179",353165,"221 Helensburgh Road Dunedin","221 Helensburgh Road Dunedin 9010"
"41180",353166,"24 Balmacewen Road Dunedin","Holmslee Downs Trust 795 Brighton Road Ocean View Dunedin 9035"
"41181",353167,"3 Monro Street Dunedin","3 Monro Street Dunedin 9010"
"41182",353168,"3A Monro Street Dunedin","High View Family Trust 3A Monro Street Dunedin 9010"
"41183",353169,"49 Greenock Street Dunedin","49 Greenock Street Dunedin 9010"
"41184",353170,"51 Greenock Street Dunedin","51 Greenock Street Dunedin 9010"
"41185",353172,"21 Ferntree Drive Dunedin","A J and B R McCaig Family Trust 21 Ferntree Drive Dunedin 9010"
"41186",353174,"3 Smith Street Dunedin","PO Box 2409 Wellington 6140"
"41187",353176,"10 Maori Road Dunedin","PO Box 2461 South Dunedin Dunedin 9044"
"41188",353177,"116 Arthur Street Dunedin","Ung Family Trust 74A Prince Albert Road Dunedin 9012"
"41189",353181,"309 George Street Dunedin","PO Box 5156 Moray Place Dunedin 9058"
"41190",353185,"312 Stuart Street Dunedin","PO Box 934 Christchurch 8140"
"41191",353195,"1 - 791 Great King Street Dunedin","22 Holyport Close Fairfield Dunedin 9018"
"41192",353196,"2 - 791 Great King Street Dunedin","31 Maxwellton Street Dunedin 9010"
"41193",353197,"3 - 791 Great King Street Dunedin","17 Te Ore Ore Road Lansdowne Masterton 5810"
"41194",353198,"5 - 791 Great King Street Dunedin","22 Holyport Close Fairfield Dunedin 9018"
"41195",353199,"4 - 791 Great King Street Dunedin","15 Granville Terrace Dunedin 9011"
"41196",353201,"190 Queen Street Dunedin","PO Box 5045 Moray Place Dunedin 9058"
"41197",353202,"750 Queens Drive Dunedin","PO Box 5045 Moray Place Dunedin 9058"
